system:index,Class,Image,mod_area,mod_bgr_post,mod_bgr_pre,rap_area,rap_bgr_post,rap_bgr_pre,.geo
00000000000000000029_00000000000000000029,1,1,2494.849765379895,456.2608462482108,578.3386570115938,2491.051292615198,75.69052478715795,89.8610087493581,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_0000000000000000002a,1,1,2492.783477708335,1880.3642960195903,1886.2583743785958,2489.0268586626876,1425.986735048009,1416.2090166681448,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_0000000000000000002b,1,1,2496.2462268121903,937.617249030012,995.4564133695944,2492.4736263047503,495.22516418730106,505.95113120931137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_0000000000000000002c,1,1,2495.6747047778777,445.10746903926224,483.9696414083182,2491.8700873435087,79.17816644220467,99.92719299864594,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_0000000000000000002d,1,1,2490.175048704037,1670.0673193053879,1743.4744924269312,2486.280383533066,944.9607741547986,1029.4731748971178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_0000000000000000002e,1,1,2489.131266090674,1345.7369687611535,1320.434198225689,2485.273388962771,579.6355017773203,643.3522525403437,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_0000000000000000002f,1,1,2496.240923478857,900.6420930921408,898.5507847131732,2492.4175545686467,387.30883402032595,365.5008802270448,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_00000000000000000030,1,1,2489.350239603242,2022.2970248868578,2077.9665967847322,2487.520340921664,768.363827949236,729.4014254844744,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_00000000000000000031,1,1,2478.743358950672,851.8411965333753,1112.3809723780373,2491.2012170094604,603.7313156178927,754.1207493337034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_00000000000000000032,1,1,2494.088586704962,1057.5204787166024,1045.7109671970736,2492.010950031914,413.52744103090356,423.67920095527467,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_00000000000000000033,1,1,2479.6782744087004,803.6553207767246,783.4476429224652,2492.177866617038,227.94131760226875,250.36867793722772,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_00000000000000000034,1,1,2490.337550681674,1511.2948842740273,1546.7874557769849,2486.5532342611104,522.4610122005528,527.2454422040071,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_00000000000000000035,1,1,2494.857465935979,703.8277236029815,1017.0332334506716,2485.574593018212,259.03397455070825,317.78993095723234,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_00000000000000000036,1,1,2492.656895153185,1514.7673867799203,1464.4868526613773,2488.925542294676,1035.6773914095397,1143.3749232531277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_00000000000000000037,1,1,2481.060215739885,671.9723636055792,655.5667219866375,2492.7670900956714,89.32882638819622,99.6276765657658,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_00000000000000000038,1,1,2495.5846930744474,1043.6082842688181,1088.1000167182663,2493.053885318192,201.17289271149957,334.47974651632353,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_00000000000000000039,1,1,2480.8794452573593,912.6041629999601,963.8613383393734,2493.3880184715663,299.8922639313734,341.38727489766563,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_0000000000000000003a,1,1,2493.8228861381817,635.4316193572187,686.2564214090279,2489.9645172570836,141.792196923691,203.16834440118672,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0000000000000000003b,1,1,2477.271798014709,1541.7634378962293,1534.4304397577598,2489.732583567022,976.9326857721027,1011.7467506219282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0000000000000000003c,1,1,2474.9180963388503,1564.7479599825788,1536.0751193019325,2485.58043347327,681.4680287109866,768.6243169220945,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0000000000000000003d,1,1,2495.3780403538626,624.1038097024875,673.2671687151776,2493.353156025634,150.54413051460617,176.61899828651687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_0000000000000000003e,1,1,2478.66772164369,575.8279116991632,675.9937338442943,2489.400097858863,209.06867183332918,268.9568860204055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_0000000000000000003f,1,1,2496.16363114431,931.1192331187034,984.6920121847556,2494.10321668134,501.61109541481886,543.7452712357799,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_00000000000000000040,1,1,2493.1567721890196,1507.3241770639643,1536.9309658723143,2489.2252481564115,693.6168388712274,1127.5612013024233,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_00000000000000000041,1,1,2494.8974907751212,798.0349994413019,874.2092839839605,2492.9030808171387,205.4275344512443,232.4340530472985,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_00000000000000000042,1,1,2491.9862364445453,1114.2452361799808,1280.4244645670549,2489.9702592610465,270.78301929144567,458.068724934288,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_00000000000000000043,1,1,2489.510456050863,1872.4727723621825,1761.2130159037251,2485.7388845129017,1049.2269051669155,1087.341300125883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_00000000000000000044,1,1,2492.493952745103,1241.6478720469702,1379.2348900822112,2490.4888179313384,737.8821814753346,889.0963075197732,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_00000000000000000045,1,1,2478.973231256136,624.4133744500522,825.4306715913476,2489.6074717774136,95.7537207681212,132.58526893788203,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_00000000000000000046,1,1,2493.025564889706,1555.181564417139,1646.1489468675068,2489.145901254897,1058.2862997183558,1156.7494928538242,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_00000000000000000047,1,1,2494.3314337071174,937.4544420700024,942.0654323839743,2492.4322016781884,306.52712762584673,329.305710284246,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_00000000000000000048,1,1,2490.129872078744,2177.8461220755134,2178.2987005956215,2488.0071264684725,916.146918931459,948.9960779319746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_00000000000000000049,1,1,2496.5688245940532,820.8752218328589,909.2803587023926,2492.7626381684,171.60216575829546,130.72543219587175,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_0000000000000000004a,1,1,2489.332840137886,1747.5994880170504,1691.4479286091725,2485.5141886260744,1092.167299150034,1160.9530859838112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_0000000000000000004b,1,1,2489.3699383976896,1753.1076498973337,1803.610418267697,2487.400727465493,803.2029107420658,979.16123862206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0000000000000000004c,1,1,2491.37597321537,452.89208351024496,475.2180537111086,2479.9490831988833,111.00723940790868,122.89610809237203,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_0000000000000000004d,1,1,2494.8368029748826,780.5722436946853,919.0749038048083,2491.0621718733987,221.9674889621656,247.9397156208736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_0000000000000000004e,1,1,2495.750288086702,753.5891850743062,789.010963789887,2492.003374118145,186.85977653150678,182.70544590759383,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_0000000000000000004f,1,1,2490.2735912316202,1985.458005540103,1965.3292607416377,2488.225784299566,924.2976914426704,814.015078432388,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_00000000000000000050,1,1,2490.8546059114583,1525.0478153578038,1487.1065951244498,2487.238244326907,957.9495287366176,950.042549051939,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_00000000000000000051,1,1,2496.2272592110958,817.3628399310595,872.6828937101767,2493.776171390574,61.86690559071567,72.91740232506463,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_00000000000000000052,1,1,2489.7858844699817,2335.023615220742,2300.464732988061,2487.8033799264185,449.79989199445606,480.27676601844115,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_00000000000000000053,1,1,2481.5453598713284,801.4652540327436,782.9248513024329,2494.0291783171842,144.98705835971785,167.34631949073434,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_00000000000000000054,1,1,2494.518949920343,624.9279406698524,827.9398476432877,2492.4217971462886,197.6050342503219,226.07568003343675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_00000000000000000055,1,1,2477.130801574758,645.0879234965134,639.0424428494684,2489.1701180795635,208.8729009346432,227.75655577177878,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_00000000000000000056,1,1,2493.9462082551954,664.0239526662774,945.0942342778395,2490.1497052097566,64.75928293052796,77.8019820330627,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_00000000000000000057,1,1,2489.361198985906,1099.4726722023559,1179.412610474775,2487.4088412571323,475.12726519345233,438.6476746879043,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_00000000000000000058,1,1,2479.0589588679495,716.2536181985118,789.8258498284183,2489.2891992892282,112.9606759130429,204.0135794901534,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_00000000000000000059,1,1,2479.3107877741963,958.0160244926097,838.1374701194904,2491.779759014022,312.6089196857442,289.2445610544549,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_0000000000000000005a,1,1,2491.3246385324665,1465.125281691234,1427.2090765312787,2487.3571229731265,724.7561106145823,697.4126139356321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_0000000000000000005b,1,1,2475.071694290754,1236.4633594186464,1263.1694624147085,2487.5337065043327,524.1048605298897,526.2650584342116,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_0000000000000000005c,1,1,2492.9838053936846,459.3798643188751,575.4521922106902,2491.003935083483,100.5872797575268,142.60207674599624,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_0000000000000000005d,1,1,2495.8999112055662,764.9949539461495,982.8865853601743,2494.0641989083506,170.2398529347495,158.96753572102182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_0000000000000000005e,1,1,2489.2350833762257,845.9086121579048,1139.9916579983535,2485.5795104696062,436.44276529317307,625.7550789155744,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_0000000000000000005f,1,1,2489.500924299943,2232.418591929975,2199.924373036338,2485.7531374584833,1261.9036695443888,1208.8547107521467,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060_00000000000000000060,1,1,2492.3984452435666,1589.3808154805995,1655.0889665838238,2488.530484568515,995.2052871697723,1075.3295537428808,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_00000000000000000061,1,1,2492.599861318946,652.6868970032444,724.6961486847837,2490.5579778040133,200.76974912125803,257.0822648669316,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062_00000000000000000062,1,1,2489.586463890929,1498.9864477369542,1535.6345121787156,2485.685127698749,848.3218091943392,812.9293026384823,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_00000000000000000063,1,1,2482.186541858147,1083.4427424121368,980.1955151476055,2492.717572669197,69.11425475029716,131.19653369041475,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064_00000000000000000064,1,1,2493.183965078124,913.8265136152695,1059.3034328928766,2491.4279057208205,581.6271589814162,773.4159821391104,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065_00000000000000000065,1,1,1964.0812949923366,885.9420468350554,858.6386816220229,1968.597770477236,380.1853107031039,340.96906351556225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066_00000000000000000066,1,1,2492.5026216528763,1194.7507642648418,1145.421784363033,2490.4460602402123,148.8393582103617,223.48167767118795,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067_00000000000000000067,1,1,2489.9241770634176,1130.6486149747075,1185.387551118224,2486.0540641417488,535.1210983163063,524.3077941434179,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068_00000000000000000068,1,1,2495.2728697809443,893.1591152581266,863.6755733628308,2491.483784455721,167.6051854632633,229.85002919758773,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_00000000000000000069,1,1,2489.1956975398307,2039.242237380304,2067.809980758142,2487.2620692073397,1250.5610102591913,1391.5571202627186,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0000000000000000006a,1,1,2488.9168904197318,1311.445531735466,1355.8668624339448,2484.974592441438,746.2931938929443,787.2990802871154,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_0000000000000000006b,1,1,2489.7335013465054,1747.5818618389353,1785.7183517834328,2485.778971587797,1072.5486796571142,1213.79217129923,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c_0000000000000000006c,1,1,2490.5804543826666,365.12688112930766,428.43374665807073,2486.754075520241,44.735930404733274,48.96571316873931,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d_0000000000000000006d,1,1,2489.6140910309446,1515.8093593349458,1452.4667441365714,2485.717704719145,843.5387067005623,818.4559541284418,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_0000000000000000006e,1,1,2488.5921407230394,1352.1900837269259,1262.4012487020386,2484.8660718751207,445.34578222683865,394.3468251920913,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_0000000000000000006f,1,1,2475.099189483756,1809.2746037575089,1759.7894093124878,2485.7409607391314,1218.6753209057574,1286.283087598207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070_00000000000000000070,1,1,2479.1519894178964,776.7453359664627,817.7327329196253,2489.659556735758,498.14635911843885,505.5197067959987,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071_00000000000000000071,1,1,2492.201344666054,1316.5019948304625,1392.4126639302567,2490.247918172041,479.010093262459,684.6139380521182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072_00000000000000000072,1,1,2474.468161786153,734.569641172255,677.6906855659346,2467.168584142748,332.9447966909832,356.67695132241005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073_00000000000000000073,1,1,2479.890332250294,871.3917146625004,1095.1126161170805,2490.1316400251385,433.09284596673854,608.7271790940883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074_00000000000000000074,1,1,2480.331935768991,729.1731770009442,845.1910347305443,2492.934220499412,191.58024958022625,217.6754998774499,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075_00000000000000000075,1,1,2493.172903466615,939.7477114512936,1129.5434642673954,2491.0647130606285,294.15117746269635,321.72399430291506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076_00000000000000000076,1,1,2494.913042159919,594.3568617676531,781.8642935727889,2491.05129261527,221.73205206606352,206.25945353805767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077_00000000000000000077,1,1,2476.5641762515274,1603.123411209769,1747.9361725589547,2488.860258257557,758.6778146794022,1040.7757988161218,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078_00000000000000000078,1,1,2474.7707797104795,814.08975502678,865.8762579767035,2485.341526712717,345.4982618470776,339.4202600287681,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079_00000000000000000079,1,1,2496.0899479028776,396.46283773005814,440.7979714779613,2494.036086223882,68.08550182526578,64.76589880594705,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a_0000000000000000007a,1,1,2488.6900014736552,1063.759008540031,1206.442985304279,2486.6899647680552,592.5850584876271,702.8753066229742,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b_0000000000000000007b,1,1,2495.879273213847,755.0333025985416,788.3777271996418,2493.4708990502218,81.86149154408751,97.42908321691891,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c_0000000000000000007c,1,1,2491.9053062423372,1252.4997450042306,1262.77953006229,2487.7482780415467,605.4593201155585,730.9474592192752,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d_0000000000000000007d,1,1,2474.9416244424115,1433.9372632651812,1448.7247143062027,2486.8352957616507,612.3089544759166,623.0339294054695,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e_0000000000000000007e,1,1,2489.3166623376223,1956.1382056238826,1998.078002004441,2487.412062983457,717.3235364808568,742.6031341935341,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_0000000000000000007f,1,1,2493.2743525827186,794.7583332926164,919.943648841838,2489.592504885629,323.020854719669,453.83496448464547,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_00000000000000000080,1,1,2478.9528295940595,702.3187947589153,775.4170854727378,2489.5636309494535,151.64873214459178,150.50948183144283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081_00000000000000000081,1,1,2493.8419342340676,899.9006120342154,1009.1005625366598,2491.8260695600748,181.46652462713345,315.4995375405645,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_00000000000000000082,1,1,2493.5764659620227,900.4024250916943,972.1945919927691,2491.6188667488004,335.67016168581495,457.63886837567395,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083_00000000000000000083,1,1,2490.088642118561,843.124134017003,934.1926587404263,2488.0836247378825,437.09843348022326,424.415969570162,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084_00000000000000000084,1,1,2492.515572826299,990.7199692627573,1046.6141350032294,2490.557977804012,134.1478705352385,194.25756217317982,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085_00000000000000000085,1,1,2474.529717173717,879.5979643527785,887.1907512044486,2485.1001577602,259.8980118427959,247.74996547614788,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086_00000000000000000086,1,1,2490.325028071397,1808.9681881163572,1760.0217723987712,2488.444172394083,1570.4144026943293,1701.522192810363,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_00000000000000000087,1,1,2491.010986901043,1370.939813890299,1540.112043686497,2488.9035340243936,310.6546926088953,556.864579226096,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088_00000000000000000088,1,1,2496.0252768382347,827.0900483895523,685.1989457950707,2492.336718592558,109.83350073779364,121.03285177174739,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089_00000000000000000089,1,1,2495.9089016773896,702.4107378535994,714.4435249727047,2493.8532015949836,85.7118334079393,60.475764420350465,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_0000000000000000008a,1,1,2489.3736637729708,1654.4333451151897,1638.377604414346,2485.5244103130362,806.3383155160584,879.6198715242041,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b_0000000000000000008b,1,1,2494.542701605385,671.9203746682199,854.833155162587,2492.5806958049843,144.0389283932452,192.10070558581205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c_0000000000000000008c,1,1,2494.2530971185706,761.3155166331076,875.6358263987858,2490.4556955384974,240.7327071074542,301.94353733893456,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d_0000000000000000008d,1,1,2491.7621651868817,1407.3929942322864,1528.7085126599663,2489.782404964678,684.9396125673991,724.4805605876095,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e_0000000000000000008e,1,1,2496.403038310355,679.3018599920434,695.6347173663631,2492.6827397041716,122.40922859739418,196.87714202697046,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f_0000000000000000008f,1,1,2495.9863004166564,781.728727646943,742.5925810667453,2492.0740407750336,130.19462451479455,183.9371850819504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090_00000000000000000090,1,1,2478.4800187285505,831.5081962218725,856.9695303219999,2486.213567203514,131.01079172363612,185.26930395805087,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091_00000000000000000091,1,1,2495.7610992463224,854.5721074281065,833.3869261442835,2491.9809035864823,250.1945050813562,249.26446843314497,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092_00000000000000000092,1,1,2475.081101550252,655.3090067026352,670.5830851992781,2485.248129876867,252.92421569236976,271.5894793294962,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093_00000000000000000093,1,1,2489.535098088232,1815.4483793491167,1944.113657737002,2487.520669511461,268.80490653313564,262.90528889595174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094_00000000000000000094,1,1,2491.65545332415,940.1276778326943,998.4582642428405,2489.605607482024,484.140103143079,503.4255062968582,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095_00000000000000000095,1,1,2492.6566588664286,1405.0764363631156,1519.9921640680545,2488.7985907019447,912.6505643993938,1167.927034760009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096_00000000000000000096,1,1,2478.291059295334,931.3881158109521,931.5874832125945,2490.8084448354653,273.535393885457,364.2917031617823,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097_00000000000000000097,1,1,2489.7488434114575,2237.374647335155,2194.758079002106,2485.84450857097,510.66425044299774,514.5335588906969,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098_00000000000000000098,1,1,2478.458239774821,1049.4893589704948,1013.2967306720083,2489.1762858534985,298.2633869278983,353.1414999528877,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099_00000000000000000099,1,1,2475.582917032784,1862.8733593048248,1898.856067019374,2486.22574235733,467.9155714558137,433.3411658982981,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a_0000000000000000009a,1,1,2495.863918765328,659.4054669895378,708.8316745897416,2493.838536676817,25.185002900695817,50.73784453498015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b_0000000000000000009b,1,1,2489.910843477328,802.0106238328957,1036.9425676112091,2485.9372448914096,190.68778373112553,337.9979354532691,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c_0000000000000000009c,1,1,2490.1851055039842,756.0829212424665,759.2563699946176,2487.3400096295077,181.47599094806588,165.8824025715104,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d_0000000000000000009d,1,1,2488.7090601164214,1524.5705689159652,1472.24016265865,2486.582030907582,591.7559643087524,557.3570317851062,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e_0000000000000000009e,1,1,2489.19602339768,1853.3723945772701,1884.5110959336089,2485.25895984366,1126.7828159545604,1209.5837587451797,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_0000000000000000009f,1,1,2488.960470416662,2439.3093458692038,2451.7061826257486,2486.719959431058,1857.7047432037164,1827.3593287671467,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_000000000000000000a0,1,1,2493.9512880330835,854.3650985551307,933.2279171823075,2490.141915115254,384.0772654673688,484.26946941060305,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1_000000000000000000a1,1,1,2495.525218625922,858.3971504785724,941.5386178193606,2493.4636867037143,341.09053022589313,381.1257737655626,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2_000000000000000000a2,1,1,2490.1946143045398,1606.9252319850364,1602.3293446593295,2488.114931511247,243.5108750567056,227.55099328492244,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3_000000000000000000a3,1,1,2479.6042792892167,463.9982078646658,502.33616910734827,2492.0972429720196,88.77938057952197,139.71872241075914,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4_000000000000000000a4,1,1,2491.0115983011547,1285.8054540646283,1263.0138637715131,2476.9840879195067,626.390492014351,626.2221441037368,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5_000000000000000000a5,1,1,2494.437336063109,630.4707446391274,725.2407771564123,2492.431586347193,137.72282197792907,166.59288919295057,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6_000000000000000000a6,1,1,2478.953893923112,1273.5879751046634,1367.852258047809,2491.3851587384715,612.8911179740401,788.9023885996072,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7_000000000000000000a7,1,1,2494.4245554166782,887.4066299256153,909.7158810933162,2490.693516916359,301.694374289734,331.1399859583311,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8_000000000000000000a8,1,1,2492.768348852642,585.1013037416202,714.7475497463975,2490.765103872878,198.09726578137614,324.9242318954226,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9_000000000000000000a9,1,1,2475.4163100474966,1562.9850908099208,1641.748375355845,2486.0910649890334,228.5440623968121,231.30094534776512,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa_000000000000000000aa,1,1,2492.9105799034937,768.2759930392868,890.6617751985574,2488.802762049596,152.93153474649654,237.859096857757,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab_000000000000000000ab,1,1,2489.397404538915,1752.7256325548535,1762.3364305277692,2485.5340535045475,979.0263186002217,1048.0221300550845,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_000000000000000000ac,1,1,2489.0420661856488,1331.1671539891188,1555.3048549139378,2486.9088856816124,500.74252793815964,655.539733820852,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad_000000000000000000ad,1,1,2495.1859619623156,710.365253813794,903.6597837384905,2491.3317741853252,144.4965641216563,154.56429805970066,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae_000000000000000000ae,1,1,2494.878640511644,676.4050268406368,704.7500665747677,2491.0342868012167,152.06660590225454,135.08748541274454,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af_000000000000000000af,1,1,2491.2417793045406,1605.3736283446221,1600.1740282245376,2487.3874115297135,662.1266855623215,634.4913709492951,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0_000000000000000000b0,1,1,2479.007816606926,1072.4450371002727,1164.123658624952,2491.0637051202452,267.43395443915875,480.11214282752866,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_000000000000000000b1,1,1,2476.9017206648305,1871.714381217998,1751.9005819154868,2489.286027404733,1327.777401745224,1344.5129148527326,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2_000000000000000000b2,1,1,2494.384876879591,576.3499570784653,626.1993916475524,2492.398868565361,179.71120658612455,204.8159288954513,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3_000000000000000000b3,1,1,2496.244601704958,878.0580975101075,822.9591185775553,2492.32953584663,261.9179733783878,257.23921182992405,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4_000000000000000000b4,1,1,2495.2454597441783,765.0726408541487,854.2073482406664,2493.446145380476,161.5360755189263,217.16076337481843,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_000000000000000000b5,1,1,2492.2924254855857,1089.8197011102607,985.2392367777804,2490.327954530622,152.33814499077704,190.01797273436227,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_000000000000000000b6,1,1,2494.3687317233353,717.8688036577698,788.0729786410074,2490.6480751902955,172.93994111860528,195.89295967676006,"{""type"":""MultiPoint"",""coordinates"":[]}"
